compound_id,base_rdkit_smiles,relation_cdk1,avg_pIC50_cdk1,relation_cdk2,avg_pIC50_cdk2,relation_cdk4,avg_pIC50_cdk4,relation_cdk5,avg_pIC50_cdk5,relation_cdk6,avg_pIC50_cdk6,relation_cdk7,avg_pIC50_cdk7,relation_cdk8,avg_pIC50_cdk8,relation_cdk9,avg_pIC50_cdk9,relation_cdk12,avg_pIC50_cdk12,relation_cdk13,avg_pIC50_cdk13
CHEMBL1088633,COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,,,<,5.0,,,,,,,,,,,,,,,,
CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1088752,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1089082,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1,<,4.301029995663981,<,4.301029995663981,,,,,,,,,,,,,,,,
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1090143,O=C(Nc1cccc(-c2ncnc3sc(-c4ccncc4)cc23)c1)c1cccc(C(F)(F)F)c1,,,,,<,5.0,,,,,,,,,,,,,,
CHEMBL1090356,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,<,5.800000874803203,,,,,,,,
CHEMBL1090360,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL1090479,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,,7.406713932979542,,7.449771646944906,,,,,,,,,,,,,,,,
CHEMBL1094408,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1095040,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,,7.0,,5.6020599913279625,,,,,,,,,,,,,,,,
CHEMBL1095626,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,<,4.301029995663981,<,4.301029995663981,,,,,,,,,,,,,,,,
CHEMBL1095627,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,<,4.301029995663981,<,4.301029995663981,,,,,,,,,,,,,,,,
CHEMBL1097003,CCCC(=O)Nc1n[nH]c2c(Cl)c(Cl)c(-c3ccccc3)cc12,,,<,5.0,,,,,,,,,,,,,,,,
CHEMBL111897,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,,,,6.151906387191479,,,,,,,,,,,,,,,,
CHEMBL112050,CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4)oc23)C(O)C1,,,,5.18111458540599,,,,,,,,,,,,,,,,
CHEMBL112136,O=C(Nc1cc(C2CCC2)[nH]n1)c1ccc(Br)cc1,,,,7.0458781614395525,,,,,,,,,,,,,,,,
CHEMBL112442,CCCC(=O)Nc1cc(C2CC2)[nH]n1,,,,6.64987804120149,,,,,,,,,,,,,,,,
CHEMBL112582,CN1CCC(c2c(O)cc(O)c3c(=O)cc(SC(C)(C)C)oc23)C(O)C1,,,,5.97061622231479,,,,,,,,,,,,,,,,
CHEMBL113544,CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)C(O)C1,,,,5.6777807052660805,,,,,,,,,,,,,,,,
CHEMBL114247,O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccc(Br)cc1,,,<,5.0,,,,,,,,,,,,,,,,
CHEMBL114432,CCCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,,,,6.18704321825132,,,,,,,,,,,,,,,,
CHEMBL114577,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,,,,6.004182828937496,,,,,,,,,,,,,,,,
CHEMBL114851,O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,,,,7.318894522079258,,,,,,,,,,,,,,,,
CHEMBL114917,COc1cccc(CC(=O)Nc2cc(C3CC3)[nH]n2)c1,,,,7.537826753448641,,,,,,,,,,,,,,,,
CHEMBL115047,CCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,,,,6.200828408559351,,,,,,,,,,,,,,,,
CHEMBL115125,Cc1cc(NC(=O)c2ccccc2)n[nH]1,,,,5.823955070631063,,,,,,,,,,,,,,,,
CHEMBL115177,CCCC(=O)Nc1cc(C)[nH]n1,,,<,5.0,,,,,,,,,,,,,,,,
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,,6.554395796726403,,7.431798275933005,<,5.0,,6.943095148663527,,,,,,,,,,,,
CHEMBL115264,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,,,,7.070785544395873,,,,,,,,,,,,,,,,
CHEMBL115319,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Br)cc1,,,,7.468776700692915,,,,,,,,,,,,,,,,
CHEMBL115446,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Cl,,,,5.5,,,,,,,,,,,,,,,,
CHEMBL115933,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,,,,7.2518895394318275,,,,,,,,,,,,,,,,
CHEMBL115994,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,,,,7.173957609754036,,,,,,,,,,,,,,,,
CHEMBL116047,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Br,,,,5.823955070631063,,,,,,,,,,,,,,,,
CHEMBL116070,NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,,5.800000874803203,,6.0,,,,6.199998172182031,,,,,,,,,,,,
CHEMBL1164180,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,,,<,5.499999678657065,,,<,5.40000018605658,,,<,5.40000018605658,<,5.40000018605658,<,5.800000874803203,,,,
CHEMBL1169805,Cc1cc(CNC(=O)c2nn(C)c3c2CCc2cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc2-3)ccn1,,,,6.496209316942819,,,,,,,,,,,,,,,,
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,,,,,,,,,,5.221848749616356,,,,,,,,,,
CHEMBL1171238,O=C(CBr)N(c1ccccc1)S(=O)(=O)c1cc(Cl)sc1Cl,<,4.698970004336019,<,4.698970004336019,,,,,<,4.698970004336019,<,4.698970004336019,,,,,,,,
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,7.853871964321762,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1171948,NC(=O)Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,,,8.0,,,,,,,,,,,,,,,,
CHEMBL1171949,NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,,,,7.920818753952375,,,,,,,,,,,,,,,,
CHEMBL1171950,NCCCn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,,,9.0,,,,,,,,,,,,,,,,
CHEMBL1172241,Cc1cc(CNC(=O)c2nn(CCCN)c3c2CCc2cnc(Nc4cccc(CC(=O)N(C)C)c4)nc2-3)ccn1,,,,6.301029995663981,,,,,,,,,,,,,,,,
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,,5.59999938302362,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL1173442,C[C@H]1C/C=C/[C@@H](O)[C@@H](O)CC/C=C/c2cc(O)cc(O)c2C(=O)O1,,5.221848749616356,,,,,,5.221848749616356,,,,,,,,,,,,
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,5.0,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL117697,COc1cccc(Nc2ncnc3ccccc23)c1,<,5.100000128334196,<,5.100000128334196,,,<,5.200000237109354,,,,4.200000030616179,,5.499999678657065,<,4.200000030616179,,,,
CHEMBL1178727,Nc1nc2c(s1)Cc1ccccc1-2,,,,,,,,4.300000029139088,,,,,,4.100000018985305,,,,,,
CHEMBL118130,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,6.585026652029182,,,,,,,,,,,,,,,,,,
CHEMBL118258,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL118904,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,<,4.0,,,,,,,,,,,,,,,,,,
CHEMBL1189501,CN1CCOc2cccc3nc(O)c(nc23)-c2cccc3c(O)n(nc23)CC1,,,,,,7.886056647693163,,,,,,,,,,,,,,
CHEMBL1190711,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,,6.299997602857746,,6.499996931948306,,,,6.900008766455316,,,,,,,,,,,,
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,,,<,5.0,<,5.0,<,5.0,,,<,5.0,<,5.0,<,5.0,,,<,5.0
CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,,5.552841968657781,,,,,,,,,,,,,,,,,,
CHEMBL119982,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,,5.045757490560675,,,,,,,,,,,,,,,,,,
CHEMBL1201182,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL120185,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL120703,CC(C)(C)OC(=O)Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,4.2441251443275085,,,,,,,,,,,,,,,,,,
CHEMBL1207227,O=C1C(c2c(O)[nH]c3ccc(S(=O)(=O)O)cc23)=Nc2ccccc21,,7.397940008672037,,7.657577319177793,,6.698970004336019,,,,,,,,,,,,,,
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,5.366531544420414,,,,,,,,,,,,,,,,,,
CHEMBL121405,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,,5.130768280269024,,,,,,,,,,,,,,,,,,
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,5.522878745280337,,,,,,,,,,,,,,,,,,
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,<,6.0,,,,,,,,,,,,,,,,,,
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,5.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL1222474,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,,,<,4.0,,,,,,,,,,,,,,,,
CHEMBL1222565,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,,,,4.022276394711152,,,,,,,,,,,,,,,,
CHEMBL1222990,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,,,<,4.0,,,,,,,,,,,,,,,,
CHEMBL1222992,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4cccc(Cl)c4)nn23)cc1,,,<,4.0,,,,,,,,,,,,,,,,
CHEMBL1223203,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,,,<,4.0,,,,,,,,,,,,,,,,
CHEMBL1223524,Cc1cc2n[nH]c(=O)n2c2cc(-c3cccs3)ccc12,<,4.0,,,,,,,,,,,,,,,,,,
CHEMBL1223526,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,,4.328827157284917,,,,,,,,,,,,,,,,,,
CHEMBL1223528,Cc1cc2n[nH]c(=O)n2c2cc(-c3cn[nH]c3)ccc12,,6.619788758288394,,,,,,,,,,,,,,,,,,
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,5.236572006437063,,,,,,,,,,,,,,,,,,
CHEMBL122701,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,,,,5.3979400086720375,,,,,,,,,,,,,,,,
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,,,<,5.0,<,5.0,<,5.0,,,<,5.0,,5.721246399047171,<,5.0,,,<,5.0
CHEMBL1230122,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL1230165,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,,,,5.772627557710364,<,4.522878745280337,,6.289036881004725,<,4.522878745280337,,5.147276089208794,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1230170,CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(N3CCNCC3)cn2)n1,,,,,,6.491189128192864,,,,,,,,,,,,,,
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,5.590912630552165,,7.552841968657781,<,4.522878745280337,,7.585348113584487,<,4.522878745280337,,8.048455006504028,,,,6.661543506395395,,5.436875039661955,,5.445874418486987
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,,6.886056647693163,,5.088126605082674,<,4.522878745280337,,
CHEMBL1231124,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1231206,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,6.450996737974212,,,,,,6.044793462458058,,,,,,,,,,,,
CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,5.508638306165727,,,,,,,,,,,,,,,,,,
CHEMBL1233300,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1233659,O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccc(C(=O)O)cc2/C1=N\O,,,,,,,<,5.0,,,,,,,,,,,,
CHEMBL1233887,COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,,,,,,,<,5.499999678657065,,,,5.800000874803203,<,5.40000018605658,<,5.800000874803203,,,,
CHEMBL1234009,c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,,5.795880017344075,,5.886056647693163,,,,,,,,,,,,,,,,
CHEMBL1234085,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,,5.537602002101044,,6.251811972993799,,,,,,,,,,,,,,,,
CHEMBL1234086,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,,7.251811972993799,,8.244125144327509,,,,,,,,,,,,,,,,
CHEMBL1234087,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,,7.721246399047171,,8.050609993355087,,,,,,,,,,,,,,,,
CHEMBL1234088,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,5.42021640338319,,6.0,,,,,,,,,,,,,,,,
CHEMBL1234089,N=C(N)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,,5.6020599913279625,,6.180456064458132,,,,,,,,,,,,,,,,
CHEMBL1234354,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,,,,8.522878745280337,,4.698970004336019,,7.522878745280337,,4.449771646944906,,6.6020599913279625,,7.045757490560675,,,,,,
CHEMBL1235213,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,,,,4.638272163982407,,,,,,,,,,,,,,,,
CHEMBL1235529,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,,7.698970004336019,,6.853871964321762,,,,,,,,,,,,,,,,
CHEMBL1236107,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,5.0,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1236126,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL1236682,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1236962,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,,,<,5.0,,,<,5.0,,,<,5.0,<,5.0,<,5.0,,,,
CHEMBL1240760,OCCNC(=S)Nc1ccc(C(F)(F)F)cc1,,5.853871964321762,,,,,,,,,,,,,,,,,,
CHEMBL1240761,OCCSC(=S)Nc1ccc(Cl)c(Cl)c1,,5.6020599913279625,,,,,,,,,,,,,,,,,,
CHEMBL1240762,O=C(NCCCO)c1cc(Cl)ccc1O,,5.596879478824183,,,,,,,,,,,,,,,,,,
CHEMBL1240763,OCCN(CCO)Cc1cc(Cl)c2cccnc2c1O,,5.490797477668897,,,,,,,,,,,,,,,,,,
CHEMBL1241473,COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,,7.700057099977233,,7.79997073344623,,,,7.599980364934842,,,,,,,,,,,,
CHEMBL1241566,Cc1ccc(F)c(Nc2nccc(-c3ccc(S(N)(=O)=O)cc3)n2)c1,,,,7.494850021680094,,6.823908740944319,,,,,,,,,,,,,,
CHEMBL1241567,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)ccc2[nH]ncc12,,,,8.221848749616356,,5.568636235841013,,,,,,,,,,,,,,
CHEMBL1241661,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(OCc2ccccc2)c1N=O,,5.537602002101044,,5.657577319177793,,,,,,,,,,,,,,,,
CHEMBL1241662,Nc1nc2ccc(C(=O)c3c(F)cccc3Cl)cc2n1Cc1c(F)cccc1F,,6.982966660701219,,7.481486060122112,,6.091514981121351,,,,,,,,,,,,,,
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,,,<,5.0,,5.101089344317988,<,5.0,,,,5.259637310505756,,5.200659450546418,<,5.0,,,<,5.0
CHEMBL1241758,O=C(Nc1cc(C2CCC2)c[nH]1)Nc1cccc2ccncc12,,7.259637310505756,,,,,,8.301029995663981,,,,,,,,,,,,
CHEMBL1241849,CN(C)CCNS(=O)(=O)c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1,,7.823908740944319,,8.301029995663981,,6.585026652029182,,,,,,,,,,,,,,
CHEMBL1241855,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337,,,<,4.522878745280337,<,4.522878745280337,<,4.522878745280337
CHEMBL1241935,CC1(C)CC2(C)Nc3cc(-c4ccc5c(c4)NC4(C)CC(C)(C)NC(=S)N54)ccc3N2C(=S)N1,,5.301029995663981,,,,,,4.6020599913279625,,,,,,,,,,,,
CHEMBL1242373,Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL1242482,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,<,4.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL1242832,NC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(=O)(=O)NCCOCCO)cc1)C(=O)N2,,5.552841968657781,,5.346787486224656,,,,,,,,,,,,,,,,
CHEMBL1242833,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(Nc3ccccc3)cc12,,,,6.221848749616356,<,5.6777807052660805,,,,,,,,,,,,,,
CHEMBL1242973,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,,6.221848749616356,,5.823908740944319,,3.0,,,,,,,,,,,,,,
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,,,,,,,<,5.096910013008056,,,,,,,,,,,,
CHEMBL1243003,CCN(CCO)CCCNc1ccnc2cc(Cl)ccc12,,6.080921907623926,,,,,,,,,,,,,,,,,,
CHEMBL1243004,COC(=O)c1cc(NC(C)=O)ccc1S(=O)(=O)c1ccc(NC(C)=O)cc1C(=O)OC,,6.040958607678906,,,,,,,,,,,,,,,,,,
CHEMBL1243037,Cc1cc2[nH]c(=S)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C,,5.6777807052660805,,,,,,,,,,,,,,,,,,
CHEMBL1243038,O=Cc1cc(CCCCCCc2ccc(O)c(C=O)c2)ccc1O,,5.309803919971486,,,,,,,,,,,,,,,,,,
CHEMBL1243039,C[C@H](N[C@@H](C)COc1ccccc1)[C@@H](O)c1ccc(O)cc1,,5.537602002101044,,,,,,,,,,,,,,,,,,
CHEMBL1243071,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,,5.443697499232712,,,,,,,,,,,,,,,,,,
CHEMBL1243200,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,<,6.0,<,6.0,,,<,6.0,,,,,,,,,,,,
CHEMBL1243326,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,,,,,,,<,4.6020599913279625,,,,,,,,,,,,
